GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sat Nov 02 16:13:15 GMT+05:30 2019,02-Nov-2019 16:13:15.645,78.42149615,17.47726965,0.0,3.216,475.0948486328125,0.0,0.24924926,-1.87015009,9.94283295,0.04164969,-,14.90196133,0.01603202,0.04799501,-0.18758476,0.89705789,14.90196133,7.45098066,-,-,-,-,24.83870888,20.33613396,13.77858543,195.55506897,-,-,90,-,29.41176605,30.19607925,-,-,774.5,82.53303528,0.21017271,0.00350288,17.46547508,-3.125,-3.125,-,-0.78125,3.21600008,475.09484863,0,17.47727013,78.42149353,-,0,-,45,5.36639643,0,11.71429443,8.53640175,0,33.09122849,0.84499997,0.79999995,4.70588255,1619,0,0,13.33333397,-7.5,-,13.2407589,7.55228043,37.40327072,12.40943527,2252,1815.08398438,438.01901245,-8.41218948,-,13.66399956,13.60000038,-
Sat Nov 02 16:13:16 GMT+05:30 2019,02-Nov-2019 16:13:16.646,78.42149529,17.4772697,0.0,3.216,475.04541015625,0.0,0.3019498,-1.89051175,9.84342003,0.04169776,-,12.94117641,0.02031833,0.03712867,-0.19051503,0.90133119,14.90196133,7.45098066,-,-,-,-,24.83870888,20.33613396,13.77858543,195.55506897,-,-,90,-,29.41176605,20.3921566,-,-,774.5,82.53303528,0.21017271,0.00350288,17.46547508,-2.34375,-3.125,-,-0.78125,3.21600008,475.04541016,0,17.47727013,78.42149353,-,0,-,45,5.36639643,0,11.71429443,8.53640175,0,33.09122849,0.84499997,0.79499996,3.13725495,1619,0,0,13.33333397,-7.5,-,13.2407589,7.55228043,37.40327072,12.40943527,2253,1815.08398438,439.07598877,-8.41218948,-,13.66399956,13.60000038,-
Sat Nov 02 16:13:17 GMT+05:30 2019,02-Nov-2019 16:13:17.647,78.42149446,17.47726943,0.0,3.216,475.2252197265625,0.0,0.3905825,-1.80906546,9.87216568,0.04171612,-,12.94117641,0.02092105,0.04579732,-0.18135799,0.90328461,14.90196133,7.45098066,-,-,-,-,24.83870888,20.31175041,13.77858543,195.55506897,-,-,90,-,28.23529434,20.3921566,-,-,690,82.58235168,0.19127941,0.00318799,17.46376419,-2.34375,-3.125,-,-7.03125,3.21600008,475.22521973,0,17.47727013,78.42149353,-,0,-,45,4.78624535,0,11.71411419,8.53653336,0,33.09071732,0.84499997,0.79499996,3.13725495,1622,0,0,13.33333397,-7.5,-,13.24000168,7.55271196,37.40113449,12.40943527,2254,1815.08398438,440.02398682,-8.99234009,-,13.66399956,13.60000038,-
Sat Nov 02 16:13:18 GMT+05:30 2019,02-Nov-2019 16:13:18.646,78.42149353,17.4772699,0.0,3.216,475.1522216796875,0.0,0.30314755,-1.89170957,9.84342098,0.04155575,-,12.94117641,0.02400583,0.03151236,-0.19454412,0.90450561,14.90196133,7.45098066,-,-,-,-,24.83870888,20.31175041,13.77858543,195.55506897,-,-,90,-,28.23529434,20.3921566,-,-,690,82.58235168,0.19127941,0.00318799,17.46376419,-2.34375,-7.8125,-,-7.03125,3.21600008,475.15222168,0,17.47727013,78.42149353,-,0,-,45,4.78624535,0,11.71411419,8.53653336,0,33.09071732,0.70499998,0.78999996,3.13725495,1622,0,0,13.33333397,-1.5,-,13.24000168,7.55271196,37.40113449,12.40943527,2255,1815.08398438,440.94699097,-8.99234009,-,13.56999969,13.60000038,-
Sat Nov 02 16:13:19 GMT+05:30 2019,02-Nov-2019 16:13:19.645,78.42149436,17.47726967,0.0,3.216,475.8062744140625,0.0,0.42292148,-1.82343829,9.85539818,0.04122401,-,13.33333397,0.02068558,0.04201242,-0.18953827,0.90169746,14.90196133,7.45098066,-,-,-,-,24.83870888,20.31175041,13.77858543,195.55506897,-,-,90,-,28.23529434,20.7843132,-,-,690,82.62742615,0.17557426,0.00292624,17.46220016,-2.34375,-7.8125,-,-7.03125,3.21600008,475.80627441,0,17.47727013,78.42149353,-,0,-,45,4.931283,0,11.71393394,8.53666401,0,33.09020996,0.70499998,0.78999996,3.13725495,1625,0,0,13.33333397,-1.5,-,13.23924541,7.5531435,37.39899826,12.40943527,2256,1815.08398438,442.08200073,-8.84730244,-,13.56999969,13.60000038,-
Sat Nov 02 16:13:20 GMT+05:30 2019,02-Nov-2019 16:13:20.647,78.42149413,17.47727018,0.0,3.216,476.1270751953125,0.0,0.43370113,-1.87494111,9.80030155,0.04056827,-,13.33333397,0.02929413,0.04494267,-0.19002664,0.91024399,14.90196133,7.45098066,-,-,-,-,24.83870888,20.28742599,13.77858543,195.55506897,-,-,90,-,28.62745094,20.7843132,-,-,691,82.62742615,0.17557426,0.00292624,17.46220016,-2.34375,-7.8125,-,-3.90625,3.21600008,476.1270752,0,17.47727013,78.42149353,-,0,-,46,4.931283,0,11.71393394,8.53666401,0,33.09020996,0.70499998,0.78999996,3.13725495,1625,0,0,14.11764717,0,-,13.23924541,7.5531435,37.39899826,12.40943527,2257,1815.08398438,443.00900269,-8.84730244,-,13.56999969,13.60000038,-
Sat Nov 02 16:13:21 GMT+05:30 2019,02-Nov-2019 16:13:21.644,78.42149439,17.47726889,0.0,3.216,476.1400146484375,0.0,0.44807398,-1.86056828,9.81467533,0.04159685,-,14.90196133,0.00997134,0.03810542,-0.19075921,0.89070904,14.90196133,7.45098066,-,-,-,-,24.83870888,20.28742599,13.77858543,195.55506897,-,-,90,-,28.62745094,20.7843132,-,-,691,82.62742615,0.17557426,0.00292624,17.46220016,-3.125,0,-,-3.90625,3.21600008,476.14001465,0,17.47726822,78.42149353,-,0,-,46,4.931283,0,11.71393394,8.53666401,0,33.09020996,0.09999999,0.78999996,4.70588255,1625,0,0,14.11764717,0,-,13.23924541,7.5531435,37.39899826,12.40943527,2258,1815.08398438,444.01998901,-8.84730244,-,13.54599953,13.60000038,-
Sat Nov 02 16:13:22 GMT+05:30 2019,02-Nov-2019 16:13:22.645,78.42149594,17.47726805,0.0,3.216,476.2064208984375,0.0,0.33548647,-1.89889598,9.869771,0.04223219,-,14.90196133,0.01539447,0.03859379,-0.18953827,0.89644748,14.90196133,7.45098066,-,-,-,-,24.83870888,20.2631588,13.77858543,195.55506897,-,-,90,-,28.62745094,29.80392075,-,-,748.5,82.69126892,0.23714054,0.00395234,17.45998383,-3.125,0,-,-3.90625,3.21600008,476.2064209,0,17.47726822,78.42149353,-,0,-,46,6.67173576,0,11.7137537,8.53679562,0,33.08969879,0.09999999,0.78999996,4.70588255,1627,0,0,14.11764717,0,-,13.23849106,7.55357409,37.39686584,12.40943527,2259,1815.08398438,445.08499146,-7.10684967,-,13.54599953,13.60000038,-
Sat Nov 02 16:13:23 GMT+05:30 2019,02-Nov-2019 16:13:23.646,78.42149713,17.47726677,0.17,3.216,476.2281494140625,121.7,0.26242441,-1.79469264,9.88653851,0.04219881,-,14.90196133,0.02123822,0.03932635,-0.19368945,0.90157539,14.90196133,7.45098066,-,-,-,-,24.83870888,20.2631588,13.77858543,195.55506897,-,-,90,-,41.17647171,29.80392075,-,-,748.5,82.69126892,0.23714054,0.00395234,17.45998383,-3.125,-1.5625,-,0,3.21600008,476.22814941,121.69999695,17.47726631,78.42149353,-,0,-,46,6.67173576,0,11.7137537,8.53679562,0,33.08969879,0.81999999,0.78999996,4.70588255,1627,0.61199999,0,14.90196133,2,-,13.23849106,7.55357409,37.39686584,12.40943527,2260,1815.08398438,446.03799438,-7.10684967,-,13.68799973,13.60000038,-
Sat Nov 02 16:13:24 GMT+05:30 2019,02-Nov-2019 16:13:24.645,78.42149676,17.47726453,0.0,3.216,476.4454345703125,0.0,0.4121418,-1.84978867,9.81826782,0.04201813,-,14.90196133,0.01942149,0.04127985,-0.18477663,0.90133119,14.90196133,7.45098066,-,-,-,-,24.83870888,20.2631588,13.77858543,195.55506897,-,-,90,-,41.17647171,29.80392075,-,-,748.5,82.69126892,0.23714054,0.00395234,17.45998383,-3.90625,-1.5625,-,0,3.21600008,476.44543457,0,17.4772644,78.42149353,-,0,-,46,6.67173576,0,11.7137537,8.53679562,0,33.08969879,0.81999999,0.77999997,5.09803915,1627,0,0,14.90196133,2,-,13.23849106,7.55357409,37.39686584,12.40943527,2261,1815.08398438,446.97198486,-7.10684967,-,13.68799973,13.60000038,-
Sat Nov 02 16:13:25 GMT+05:30 2019,02-Nov-2019 16:13:25.645,78.42149753,17.47726423,0.0,3.216,476.31768798828125,0.0,0.36183679,-1.87374341,9.86018944,0.04244325,-,14.90196133,0.01537169,0.03602983,-0.18734059,0.89693582,14.90196133,7.45098066,-,-,-,-,24.83870888,20.23894882,13.77858543,195.55506897,-,-,90,-,40.39215851,29.80392075,-,-,772,82.75933838,0.25687364,0.00428123,17.45762253,-3.90625,-1.5625,-,-0.78125,3.21600008,476.31768799,0,17.4772644,78.42150116,-,0,-,46,6.67173576,0,11.71357346,8.53692722,0,33.08919144,0.81999999,0.77999997,5.09803915,1630,0,0,14.90196133,2,-,13.2377367,7.55400419,37.39473724,12.40943527,2262,1815.08398438,448.03900146,-7.10684967,-,13.68799973,13.60000038,-
Sat Nov 02 16:13:26 GMT+05:30 2019,02-Nov-2019 16:13:26.646,78.42149838,17.47726447,0.0,3.216,476.55316162109375,0.0,0.33668426,-1.85338187,9.79790688,0.04176496,-,14.90196133,0.0156,0.03505308,-0.18746269,0.89718002,14.90196133,7.45098066,-,-,-,-,24.83870888,20.23894882,13.77858543,195.55506897,-,-,90,-,40.39215851,29.80392075,-,-,772,82.75933838,0.25687364,0.00428123,17.45762253,-3.90625,0.78125,-,-0.78125,3.21600008,476.55316162,0,17.4772644,78.42150116,-,0,-,46,6.67173576,0,11.71357346,8.53692722,0,33.08919144,0.11499999,0.77499998,5.09803915,1630,0,0,14.90196133,0,-,13.2377367,7.55400419,37.39473724,12.40943527,2263,1815.08398438,448.96600342,-7.10684967,-,13.73499966,13.60000038,-
Sat Nov 02 16:13:27 GMT+05:30 2019,02-Nov-2019 16:13:27.645,78.42149899,17.4772646,0.0,3.216,476.44677734375,0.0,0.43130565,-1.22935963,10.11291218,0.04317766,-,14.90196133,0.00953518,0.04140195,-0.1870964,0.89083105,14.90196133,7.45098066,-,-,-,-,24.83870888,20.23894882,13.77858543,195.55506897,-,-,90,-,40.39215851,29.01960754,-,-,772,82.75933838,0.25687364,0.00428123,17.45762253,-3.125,0.78125,-,-0.78125,3.21600008,476.44677734,0,17.4772644,78.42150116,-,0,-,46,6.67173576,0,11.71357346,8.53692722,0,33.08919144,0.11499999,0.77499998,4.70588255,1633,0,0,14.90196133,0,-,13.2377367,7.55400419,37.39473724,12.40943527,2264,1815.08398438,450.06298828,-7.10684967,-,13.73499966,13.80000019,-
Sat Nov 02 16:13:28 GMT+05:30 2019,02-Nov-2019 16:13:28.645,78.42149931,17.4772667,0.0,3.216,476.572021484375,0.0,0.29835659,-1.10719025,10.00391769,0.04184247,-,14.90196133,0.02186675,0.04311126,-0.1249507,0.91293001,14.90196133,7.45098066,-,-,-,-,24.83870888,20.21479797,13.77858543,195.55506897,-,-,90,-,56.07843399,29.01960754,-,-,701.5,82.82776642,0.25917897,0.00431965,17.45524788,-3.125,0.78125,-,-1.5625,3.21600008,476.57202148,0,17.47726631,78.42150116,-,0,-,46,6.52669811,0,11.71339321,8.53705788,0,33.08868027,0.11499999,0.77499998,4.70588255,1633,0,0,14.90196133,6.5,-,13.2369833,7.5544343,37.39260864,12.40943527,2265,1815.08398438,450.88101196,-7.25188732,-,13.73499966,13.80000019,-
Sat Nov 02 16:13:29 GMT+05:30 2019,02-Nov-2019 16:13:29.646,78.42150492,17.47726277,0.86,3.216,476.57568359375,125.0,-0.00107823,-0.7957781,10.20154476,0.05879437,-,14.90196133,0.04069834,0.02650652,-0.10407268,0.93478483,14.90196133,7.45098066,-,-,-,-,24.83870888,20.21479797,13.77858543,195.55506897,-,-,90,-,56.07843399,29.01960754,-,-,701.5,82.82776642,0.25917897,0.00431965,17.45524788,-3.125,-2.34375,-,-1.5625,3.21600008,476.57568359,125,17.4772625,78.42150116,-,0,-,46,6.52669811,0,11.71339321,8.53705788,0,33.08868027,0.84499997,0.77499998,7.05882359,1633,3.09599996,0,13.33333397,6.5,-,13.2369833,7.5544343,37.39260864,12.40943527,2266,1815.08398438,451.97399902,-7.25188732,-,13.85299969,13.5,-
Sat Nov 02 16:13:30 GMT+05:30 2019,02-Nov-2019 16:13:30.645,78.42151287,17.4772569,1.44,3.216,476.21142578125,127.7,0.05042456,0.24984831,10.01110458,0.04648406,-,17.25490189,0.05807777,0.01734949,-0.01299078,0.95749432,26.27450943,14.11764717,-,-,-,-,24.83870888,20.21479797,13.77858543,195.55506897,-,-,90,-,56.07843399,43.52941132,-,-,1292.5,82.92499542,0.36634952,0.00610583,17.45187378,-3.125,-2.34375,-,-1.5625,3.21600008,476.21142578,127.69999695,17.47725677,78.42151642,-,0,-,46,10.1526413,0,11.71321297,8.53718948,0,33.08817291,0.84499997,0.77499998,7.05882359,1635,5.18400002,0,13.33333397,6.5,-,13.23623085,7.55486345,37.39048386,12.40943527,2267,1815.08398438,453.02700806,-3.62594414,-,13.85299969,13.5,-
Sat Nov 02 16:13:31 GMT+05:30 2019,02-Nov-2019 16:13:31.647,78.42153203,17.47724147,2.98,3.216,476.2626953125,127.9,0.73672915,-1.8246361,9.85659599,0.03763871,-,17.25490189,0.02553236,0.04775082,-0.19295689,0.90572655,26.27450943,14.11764717,-,-,-,-,24.81844711,20.20381355,13.77858543,195.55506897,-,-,90,-,69.80392456,43.52941132,-,-,1292.5,82.92499542,0.36634952,0.00610583,17.45187378,-3.125,-2.34375,-,0,3.21600008,476.26269531,127.90000153,17.47724152,78.42153168,-,0.27200031,-,47,10.1526413,0,11.71321297,8.53718948,0,33.08817291,0.84499997,0.77499998,7.05882359,1635,10.72799969,11,14.50980377,-19,-,13.23623085,7.55486345,37.39048386,12.40943527,2268,1815.9050293,453.15200806,-3.62594414,-,13.75800037,13.5,-
Sat Nov 02 16:13:32 GMT+05:30 2019,02-Nov-2019 16:13:32.645,78.42155893,17.47722145,3.76,3.216,476.37884521484375,128.4,0.26961085,-0.8197329,9.72005367,0.04219638,-,22.35294151,0.03344431,0.02614024,-0.08893307,0.92892432,36.47058868,18.8235302,-,-,-,-,24.81844711,20.20381355,13.77858543,195.55506897,-,-,90,-,69.80392456,43.52941132,-,-,1292.5,82.92499542,0.36634952,0.00610583,17.45187378,-3.90625,0,-,0,3.21600008,476.37884521,128.3999939,17.47722054,78.42156219,-,0.27200031,-,47,10.1526413,0,11.71321297,8.53718948,0,33.08817291,0.93000001,0.76499999,9.8039217,1635,13.5359993,11,14.50980377,-19,-,13.23623085,7.55486345,37.39048386,12.40943527,2269,1816.96899414,453.15200806,-3.62594414,-,13.75800037,13.80000019,-
Sat Nov 02 16:13:33 GMT+05:30 2019,02-Nov-2019 16:13:33.645,78.42158694,17.4771981,4.24,3.216,476.25006103515625,129.0,0.16900076,-0.48915684,9.97517204,0.04880823,-,22.35294151,0.05081084,0.01612855,-0.06658991,0.94821519,36.47058868,18.8235302,-,-,-,-,24.80847931,20.20119095,13.77858543,195.55506897,-,-,90,-,91.76470947,64.31372833,-,-,1267.5,83.14924622,0.84591061,0.01409851,17.4440937,-3.90625,0,-,0,3.21600008,476.25006104,129,17.47719765,78.42158508,-,2.73600101,-,47,12.76332092,2.86037159,11.71035671,8.53927231,8.08014584,33.08010483,0.93000001,0.76499999,9.8039217,1638,15.26399899,18,14.50980377,-19,-,13.22386456,7.56192875,37.35554886,12.42025375,2270,1817.91296387,453.15200806,-1.01526451,-,13.75800037,13.80000019,-
Sat Nov 02 16:13:34 GMT+05:30 2019,02-Nov-2019 16:13:34.645,78.42162722,17.4771671,5.42,3.216,476.1080322265625,128.5,0.19535103,-1.45932567,9.66016674,0.03418541,-,22.35294151,-0.01152854,0.03810542,-0.10272965,0.88204032,36.47058868,18.8235302,-,-,-,-,24.80847931,20.20119095,13.77858543,195.55506897,-,-,90,-,91.76470947,64.31372833,-,-,1267.5,83.14924622,0.84591061,0.01409851,17.4440937,-3.90625,1.5625,-,3.90625,3.21600008,476.10803223,128.5,17.47716713,78.42163086,-,2.73600101,-,47,12.76332092,2.86037159,11.71035671,8.53927231,8.08014584,33.08010483,0.085,0.76999998,9.8039217,1638,19.51199913,18,27.84313774,3.5,-,13.22386456,7.56192875,37.35554886,12.42025375,2271,1819.00097656,453.15200806,-1.01526451,-,13.71100044,13.80000019,-
Sat Nov 02 16:13:35 GMT+05:30 2019,02-Nov-2019 16:13:35.645,78.42167493,17.47713319,6.67,3.216,475.960205078125,126.7,0.30554301,-2.06538153,9.95600796,0.06497668,-,14.90196133,0.05490074,0.01393086,-0.19112548,0.93698245,14.50980377,7.45098066,-,-,-,-,24.80847931,20.20119095,13.77858543,195.55506897,-,-,90,-,91.76470947,19.6078434,-,-,1267.5,83.14924622,0.84591061,0.01409851,17.4440937,-5.46875,1.5625,-,3.90625,3.21600008,475.96020508,126.69999695,17.4771328,78.42167664,-,2.73600101,-,47,12.76332092,2.86037159,11.71035671,8.53927231,8.08014584,33.08010483,0.085,0.76999998,4.70588255,1641,24.01199913,18,27.84313774,3.5,-,13.22386456,7.56192875,37.35554886,12.42025375,2272,1819.94702148,453.15200806,-1.01526451,-,13.71100044,13.89999962,-
Sat Nov 02 16:13:36 GMT+05:30 2019,02-Nov-2019 16:13:36.646,78.42172407,17.47709884,6.52,3.216,476.1181640625,126.1,0.3019498,-1.88931394,9.68172646,0.05121049,-,14.90196133,0.04182145,0.04762873,-0.21664308,0.9175697,14.50980377,7.45098066,-,-,-,-,24.80583954,20.20451927,13.77858543,195.59210205,-,-,89,-,40,19.6078434,-,-,881.5,83.23399353,0.32050747,0.00534179,17.44115257,-5.46875,1.5625,-,0,3.21600008,476.11816406,126.09999847,17.47709846,78.42172241,-,0.47200012,-,47,4.931283,12.35345936,11.71056366,8.53912067,34.89677811,33.08068848,0.085,0.76999998,4.70588255,1641,23.47200012,23,27.84313774,3.5,-,13.22282791,7.56252146,37.35262299,12.43561745,2273,1820.89501953,453.15200806,-8.84730244,-,13.71100044,13.89999962,-
Sat Nov 02 16:13:37 GMT+05:30 2019,02-Nov-2019 16:13:37.645,78.42177279,17.4770642,6.3,3.216,475.8682861328125,125.9,-0.27536052,-0.93711138,9.78592873,0.05526785,-,14.90196133,0.03648848,0.01539599,-0.13935776,0.92660463,14.50980377,7.45098066,-,-,-,-,24.80583954,20.20451927,13.77858543,195.59210205,-,-,89,-,40,19.6078434,-,-,881.5,83.23399353,0.32050747,0.00534179,17.44115257,-3.125,-0.78125,-,0,3.21600008,475.86828613,125.90000153,17.47706413,78.42177582,-,0.47200012,-,47,4.931283,12.35345936,11.71056366,8.53912067,34.89677811,33.08068848,0.875,0.78999996,10.58823586,1641,22.68000031,23,14.90196133,-1.5,-,13.22282791,7.56252146,37.35262299,12.43561745,2274,1821.97497559,453.15200806,-8.84730244,-,13.73499966,13.89999962,-
Sat Nov 02 16:13:38 GMT+05:30 2019,02-Nov-2019 16:13:38.644,78.42182143,17.47703092,6.16,3.216,475.765625,125.6,0.34626615,-2.24384475,10.03865242,0.0231349,-,21.56862831,0.00586519,0.03590773,-0.14241011,0.89473808,29.01960754,14.50980377,-,-,-,-,24.80583954,20.20451927,13.77858543,195.61216736,-,-,89,-,40,46.66666794,-,-,1756.5,83.33660126,0.39335513,0.00655592,17.43759155,-3.125,-0.78125,-,0,3.21600008,475.765625,125.59999847,17.47703171,78.42182159,-,0.47200012,-,47,8.70226383,12.86166668,11.71093464,8.53884983,36.33239365,33.08173752,0.875,0.78999996,10.58823586,1644,22.17599869,23,14.90196133,-1.5,-,13.22239876,7.56276703,37.35140991,12.43561745,2275,1822.98999023,453.15200806,-5.0763216,-,13.73499966,13.89999962,-
Sat Nov 02 16:13:39 GMT+05:30 2019,02-Nov-2019 16:13:39.644,78.42187088,17.4769961,6.76,3.216,476.15252685546875,126.0,0.18696684,-2.4247036,10.00152206,0.02901431,-,21.56862831,0.01239673,0.01405296,-0.20626512,0.89070904,29.01960754,14.50980377,-,-,-,-,24.80466461,20.20902634,13.77858543,195.61216736,-,-,89,-,28.23529434,46.66666794,-,-,1756.5,83.33660126,0.39335513,0.00655592,17.43759155,-3.125,0,-,0,3.21600008,476.15252686,126,17.47699547,78.42186737,-,0.33600044,-,48,8.70226383,12.86166668,11.71093464,8.53884983,36.33239365,33.08173752,0.90999997,0.78999996,10.58823586,1644,24.33600044,24,15.29411793,1.5,-,13.22239876,7.56276703,37.35140991,12.45273972,2276,1824.01904297,453.15200806,-5.0763216,-,13.75800037,13.89999962,-
Sat Nov 02 16:13:40 GMT+05:30 2019,02-Nov-2019 16:13:40.645,78.42192124,17.47696444,6.51,3.216,476.6737060546875,125.2,0.62653714,-2.73252249,10.05901337,0.05998225,-,14.90196133,0.03986808,0.05373341,-0.2916086,0.89632541,14.90196133,7.45098066,-,-,-,-,24.80466461,20.20902634,13.77858543,195.61216736,-,-,89,-,28.23529434,46.66666794,-,-,1756.5,83.33660126,0.39335513,0.00655592,17.43759155,-2.34375,0,-,0,3.21600008,476.67370605,125.19999695,17.47696495,78.42192078,-,0.33600044,-,48,8.70226383,12.86166668,11.71093464,8.53884983,36.33239365,33.08173752,0.90999997,0.80500001,4.70588255,1644,23.43600082,24,15.29411793,1.5,-,13.22239876,7.56276703,37.35140991,12.45273972,2277,1824.93603516,453.15200806,-5.0763216,-,13.75800037,13.80000019,-
Sat Nov 02 16:13:41 GMT+05:30 2019,02-Nov-2019 16:13:41.646,78.42196323,17.47693528,5.69,3.216,476.64788818359375,125.8,0.12947536,-0.837699,9.89851761,0.0611153,-,14.90196133,0.05387018,-0.03075543,-0.12470651,0.94565117,14.90196133,7.45098066,-,-,-,-,24.79767036,20.20877838,13.77858543,195.63845825,-,-,89,-,74.50980377,25.09803963,-,-,843.5,83.44596863,0.4167302,0.0069455,17.43379593,-2.34375,0,-,0,3.21600008,476.64788818,125.80000305,17.47693443,78.42196655,-,0.48399925,-,48,4.6412077,12.66807175,11.71124363,8.53862476,35.78551483,33.08261108,0.90999997,0.80500001,4.70588255,1646,20.48399925,20,15.29411793,1.5,-,13.22174072,7.56314373,37.34954834,12.46922779,2278,1825.93701172,453.15200806,-9.13737774,-,13.75800037,13.80000019,-
Sat Nov 02 16:13:42 GMT+05:30 2019,02-Nov-2019 16:13:42.645,78.4220117,17.47690074,5.88,3.216,476.585693359375,126.5,0.03006299,-0.91555202,10.25544357,0.02889795,-,14.90196133,0.0550664,-0.00853438,-0.10248546,0.94968033,14.90196133,7.45098066,-,-,-,-,24.79767036,20.20877838,13.77858543,195.63845825,-,-,89,-,74.50980377,25.09803963,-,-,843.5,83.44596863,0.4167302,0.0069455,17.43379593,-2.34375,2.34375,-,-1.5625,3.21600008,476.58569336,126.5,17.4769001,78.42201233,-,0.48399925,-,48,4.6412077,12.66807175,11.71124363,8.53862476,35.78551483,33.08261108,0.065,0.80500001,4.70588255,1646,21.16799927,20,29.41176605,-1.5,-,13.22174072,7.56314373,37.34954834,12.46922779,2279,1826.96594238,453.15200806,-9.13737774,-,13.59300041,13.80000019,-
Sat Nov 02 16:13:43 GMT+05:30 2019,02-Nov-2019 16:13:43.645,78.42206207,17.47686462,6.83,3.216,476.630126953125,126.4,-0.11845668,-1.02694178,9.67094612,0.03736825,-,26.27450943,0.01385086,-0.02562749,-0.10065406,0.90816844,40.7843132,20.7843132,-,-,-,-,24.79767036,20.20877838,13.77858543,195.63845825,-,-,89,-,74.50980377,64.31372833,-,-,843.5,83.44596863,0.4167302,0.0069455,17.43379593,-5.46875,2.34375,-,-1.5625,3.21600008,476.63012695,126.40000153,17.47686386,78.42206573,-,0.48399925,-,48,4.6412077,12.66807175,11.71124363,8.53862476,35.78551483,33.08261108,0.065,0.80500001,64.70588684,1649,24.58799934,20,29.41176605,-1.5,-,13.22174072,7.56314373,37.34954834,12.46922779,2280,1827.93505859,453.15200806,-9.13737774,-,13.59300041,13.89999962,-
Sat Nov 02 16:13:44 GMT+05:30 2019,02-Nov-2019 16:13:44.645,78.4221199,17.47682491,7.84,3.216,476.475830078125,125.7,0.00730595,-0.87003791,10.17160034,0.03750128,-,26.27450943,0.02487797,0.0015994,-0.08795632,0.92074412,40.7843132,20.7843132,-,-,-,-,24.8037796,20.21919441,13.77858543,195.86335754,-,-,88,-,84.70588684,64.31372833,-,-,1379,83.57994843,0.51280916,0.00854682,17.42914772,-5.46875,2.34375,-,1.5625,3.21600008,476.47583008,125.69999695,17.47682571,78.42211914,-,0.77600098,-,48,11.89309406,8.57883739,11.71023464,8.539361,24.23400497,33.07975769,0.065,0.80500001,64.70588684,1649,28.22399902,29,29.41176605,5,-,13.2162323,7.56629515,37.333992,12.48727608,2281,1828.84594727,453.15200806,-1.88549137,-,13.59300041,13.89999962,-
Sat Nov 02 16:13:45 GMT+05:30 2019,02-Nov-2019 16:13:45.646,78.42218585,17.47678061,8.76,3.216,476.23541259765625,123.9,-0.10767703,-1.88332534,10.23148823,0.03685857,-,13.33333397,0.0143839,0.01612855,-0.18209055,0.8974241,40.7843132,20.7843132,-,-,-,-,24.8037796,20.21919441,13.77858543,195.86335754,-,-,88,-,84.70588684,64.31372833,-,-,1379,83.57994843,0.51280916,0.00854682,17.42914772,-3.90625,0,-,1.5625,3.21600008,476.2354126,123.90000153,17.47677994,78.42218781,-,0.77600098,-,48,11.89309406,8.57883739,11.71023464,8.539361,24.23400497,33.07975769,0.88,0.78999996,3.13725495,1649,31.5359993,29,24.31372643,5,-,13.2162323,7.56629515,37.333992,12.48727608,2282,1830.00805664,453.15200806,-1.88549137,-,13.80500031,13.89999962,-
